GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000233280	3	97540884	97594132	52	5	584	1.0823	0.13957	CRYBG3
ENSG00000080200	3	97595819	97663810	82	5	584	1.2236	0.11055	CRYBG3
ENSG00000170854	3	97660662	97691301	20	3	584	0.62936	0.26456	MINA
ENSG00000196578	3	97806017	97806946	2	1	584	0.0056912	0.49773	OR5AC2
ENSG00000231192	3	97851542	97852483	4	2	584	1.7686	0.038484	OR5H1
ENSG00000236032	3	97868170	97869249	5	1	584	1.0732	0.1416	OR5H14
ENSG00000233412	3	97887544	97888485	6	2	584	1.1615	0.12272	OR5H15
ENSG00000230301	3	97983088	97984200	7	2	584	1.3267	0.09231	OR5H6
ENSG00000197938	3	98001732	98002676	3	1	584	0.9765	0.16441	OR5H2
ENSG00000196098	3	98072698	98073663	2	1	584	1.0415	0.14882	OR5K4
ENSG00000206536	3	98109510	98110475	1	1	584	-0.21388	0.58468	OR5K3
ENSG00000232382	3	98188324	98189420	1	1	584	0.88875	0.18707	OR5K1
ENSG00000231861	3	98216448	98217496	1	1	584	-0.32638	0.62793	OR5K2
ENSG00000080822	3	98216756	98241910	47	8	584	0.36257	0.35846	CLDND1
ENSG00000080819	3	98239976	98312567	171	23	584	-0.97869	0.83613	CPOX
ENSG00000154165	3	98250743	98251960	2	1	584	-0.43751	0.66913	GPR15
ENSG00000064225	3	98451080	98540045	167	14	584	-0.8366	0.79859	ST3GAL6
ENSG00000057019	3	98514785	98620533	216	12	584	-0.22992	0.59092	DCBLD2
ENSG00000144810	3	99357319	99518070	326	26	584	-0.91492	0.81988	COL8A1
ENSG00000184220	3	99536678	99897447	223	13	584	-1.754	0.96029	CMSS1
ENSG00000168386	3	99548985	99833357	171	10	584	-2.2161	0.98666	FILIP1L
ENSG00000235156	3	99904531	99913035	24	4	584	0.2278	0.4099	TMEM30C
ENSG00000036054	3	99979844	100044095	83	6	584	1.514	0.065013	TBC1D23
ENSG00000114021	3	100053545	100075710	56	8	584	-0.54731	0.70792	NIT2
ENSG00000154174	3	100082275	100120242	86	11	584	-0.79965	0.78804	TOMM70A
ENSG00000206535	3	100120037	100175163	83	13	584	-0.68704	0.75397	LNP1
ENSG00000181458	3	100211463	100296288	182	8	584	1.9526	0.025435	TMEM45A
ENSG00000144820	3	100328433	100414323	124	13	584	0.02018	0.49195	GPR128
ENSG00000114354	3	100428205	100467810	58	5	584	-0.61591	0.73102	TFG
ENSG00000154175	3	100468000	100712359	498	43	584	0.037487	0.48505	ABI3BP
ENSG00000081148	3	100941390	101039404	94	7	584	0.40797	0.34165	IMPG2
ENSG00000138468	3	101043049	101232085	414	6	584	-0.69142	0.75535	SENP7
ENSG00000174173	3	101280706	101285290	5	2	584	-0.33325	0.63053	TRMT10C
ENSG00000081154	3	101292939	101313281	15	3	584	-0.18973	0.57524	PCNP
ENSG00000066422	3	101367733	101396339	31	3	584	-0.26885	0.60598	ZBTB11
ENSG00000114391	3	101399935	101405626	7	2	584	-0.65589	0.74405	RPL24
ENSG00000182504	3	101442769	101489406	58	4	584	-0.1372	0.55456	CEP97
ENSG00000144815	3	101498046	101547073	55	3	584	-0.13419	0.55337	NXPE3
ENSG00000144802	3	101546835	101579866	22	4	584	-0.46626	0.67949	NFKBIZ
ENSG00000170044	3	101818088	102198685	484	20	584	-0.42438	0.66435	ZPLD1
ENSG00000170017	3	105085753	105295744	418	33	584	-0.52828	0.70135	ALCAM
ENSG00000114423	3	105374305	105588396	521	23	584	-0.32502	0.62742	CBLB
ENSG00000138483	3	107096188	107097481	4	2	584	0.33722	0.36797	CCDC54
ENSG00000114439	3	107241783	107530171	209	22	584	-0.68919	0.75465	BBX
ENSG00000196776	3	107762145	107809872	36	5	584	0.6813	0.24784	CD47
ENSG00000114446	3	107879659	107941417	332	4	584	0.27335	0.39229	IFT57
ENSG00000114455	3	108015376	108097132	202	15	584	-0.82267	0.79465	HHLA2
ENSG00000144821	3	108099216	108248169	168	18	584	-2.7442	0.99697	MYH15
ENSG00000163507	3	108268716	108308491	36	4	584	-2.3404	0.99037	KIAA1524
ENSG00000198919	3	108308529	108413693	76	5	584	-3.1635	0.99922	DZIP3
ENSG00000163515	3	108462271	108476231	10	3	584	-1.6769	0.95322	RETNLB
ENSG00000163519	3	108541545	108573852	55	7	584	-2.7144	0.99668	TRAT1
ENSG00000138472	3	108626639	108672742	111	12	584	0.43983	0.33003	GUCA1C
ENSG00000114487	3	108677086	108836989	344	12	584	-0.01495	0.50596	MORC1
ENSG00000163530	3	109012635	109035364	20	3	584	-0.48343	0.6856	DPPA2
ENSG00000121570	3	109044988	109056419	19	2	584	-0.3253	0.62752	DPPA4
ENSG00000206532	3	110607231	110612323	8	3	584	-0.27969	0.61014	RP11-553A10.1
ENSG00000177707	3	110788918	110994410	368	34	584	-0.65898	0.74505	PVRL3
ENSG00000153283	3	111011566	111384597	598	30	584	-0.21857	0.58651	CD96
ENSG00000177494	3	111311747	111314290	2	1	584	-0.29945	0.6177	ZBED2
ENSG00000240891	3	111393523	111565294	422	30	584	-0.79457	0.78657	PLCXD2
ENSG00000144824	3	111451344	111695364	721	41	584	0.19808	0.42149	PHLDB2
ENSG00000144827	3	111697857	111712210	50	4	584	-0.55862	0.71179	ABHD10
ENSG00000144834	3	111717511	111732734	60	12	584	-0.5656	0.71417	TAGLN3
ENSG00000176040	3	111753690	111800116	109	10	584	-1.9631	0.97518	TMPRSS7
ENSG00000114529	3	111805182	111849851	112	7	584	-2.8338	0.9977	C3orf52
ENSG00000174500	3	111839688	111852152	21	4	584	-2.1237	0.98315	GCSAM
ENSG00000172139	3	111859734	112013105	512	12	584	0.42796	0.33434	SLC9C1
ENSG00000091972	3	112051194	112081659	92	11	584	0.36809	0.3564	CD200
ENSG00000186265	3	112182815	112218408	36	3	584	1.6367	0.050843	BTLA
ENSG00000144848	3	112251356	112280893	83	4	584	0.84129	0.20009	ATG3
ENSG00000138459	3	112280556	112304424	65	4	584	0.79097	0.21448	SLC35A5
ENSG00000091986	3	112323407	112368377	82	12	584	-0.070373	0.52805	CCDC80
ENSG00000206531	3	112534556	112565703	98	12	584	1.0383	0.14958	CD200R1L
ENSG00000163606	3	112640056	112693969	155	11	584	1.7395	0.040976	CD200R1
ENSG00000163607	3	112709765	112733907	41	7	584	2.0509	0.020137	GTPBP8
ENSG00000163608	3	112721287	112738708	33	6	584	1.8332	0.033386	C3orf17
ENSG00000144857	3	112929850	113006303	174	18	584	1.7034	0.04425	BOC
ENSG00000206530	3	113005777	113160457	497	22	584	2.0487	0.020246	WDR52
ENSG00000163611	3	113161565	113234034	265	14	584	1.9725	0.024276	SPICE1
ENSG00000072858	3	113251143	113348425	215	19	584	2.9399	0.0016418	SIDT1
ENSG00000176542	3	113367232	113415493	42	2	584	0.14007	0.4443	KIAA2018
ENSG00000121579	3	113435307	113465147	25	1	584	0.25573	0.39908	NAA50
ENSG00000114573	3	113465866	113530903	48	1	584	0.22832	0.4097	ATP6V1A
ENSG00000178075	3	113547029	113666021	169	18	584	-0.20305	0.58045	GRAMD1C
ENSG00000184307	3	113666748	113684248	15	4	584	-0.32806	0.62857	ZDHHC23
ENSG00000163617	3	113682984	113775460	73	7	584	-0.00066201	0.50026	KIAA1407
ENSG00000151576	3	113724680	113807269	99	8	584	-0.12159	0.54839	QTRTD1
ENSG00000151577	3	113847499	113918254	110	12	584	-0.18719	0.57425	DRD3
ENSG00000174255	3	113953483	113956425	7	2	584	-0.39869	0.65494	ZNF80
ENSG00000181847	3	113995760	114029135	38	5	584	-0.10895	0.54338	TIGIT
ENSG00000181722	3	114056941	114866118	557	73	584	-0.48513	0.68621	ZBTB20
ENSG00000172020	3	115342171	115440337	156	25	584	1.4426	0.074568	GAP43
ENSG00000185565	3	115521235	117716095	4614	258	584	-1.6327	0.94873	LSAMP
ENSG00000144847	3	118619404	118864915	656	39	584	0.25931	0.3977	IGSF11
ENSG00000163424	3	118864997	118878889	52	10	584	1.0477	0.1474	C3orf30
ENSG00000251012	3	118866222	118906654	145	20	584	1.6942	0.045113	RP11-484M3.5
ENSG00000114638	3	118892364	118924000	98	19	584	0.50653	0.30624	UPK1B
ENSG00000121578	3	118930579	118959950	107	12	584	-0.41779	0.66195	B4GALT4
ENSG00000031081	3	119013220	119139561	395	52	584	0.88945	0.18688	ARHGAP31
ENSG00000176142	3	119148347	119187677	91	8	584	0.095247	0.46206	TMEM39A
ENSG00000163389	3	119187785	119213555	44	7	584	0.34394	0.36544	POGLUT1
ENSG00000113845	3	119217379	119243937	70	8	584	-0.30154	0.6185	TIMMDC1
ENSG00000121594	3	119243140	119278449	68	13	584	-0.51361	0.69624	CD80
ENSG00000144843	3	119298115	119308792	9	3	584	-1.1995	0.88484	ADPRH
ENSG00000144837	3	119316689	119348658	92	5	584	-0.23304	0.59213	PLA1A
ENSG00000121577	3	119355304	119384171	81	7	584	-2.3264	0.99	POPDC2
ENSG00000138495	3	119373360	119396301	52	5	584	-2.0476	0.9797	COX17
ENSG00000183833	3	119421869	119485949	77	6	584	-2.083	0.98137	MAATS1
ENSG00000144852	3	119499331	119537332	74	12	584	-0.078678	0.53136	NR1I2
ENSG00000082701	3	119540170	119813264	295	18	584	0.52485	0.29984	GSK3B
ENSG00000175697	3	119883492	120003941	289	19	584	0.35665	0.36068	GPR156
ENSG00000163428	3	120043356	120068186	38	5	584	0.33715	0.368	LRRC58
ENSG00000163430	3	120111140	120170100	134	15	584	1.0062	0.15717	FSTL1
ENSG00000065518	3	120315156	120321347	6	1	584	-0.45908	0.67691	NDUFB4
ENSG00000113924	3	120347020	120401418	101	16	584	2.4033	0.0081242	HGD
ENSG00000144840	3	120405528	120461840	75	9	584	0.58683	0.27866	RABL3
ENSG00000153767	3	120461484	120501916	51	7	584	0.83072	0.20307	GTF2E1
ENSG00000145087	3	120626919	121143608	1125	17	584	-1.6609	0.95163	STXBP5L
ENSG00000051341	3	121150278	121264853	127	4	584	-0.90889	0.8183	POLQ
ENSG00000186103	3	121289551	121305481	60	5	584	1.3903	0.082217	ARGFX
ENSG00000163833	3	121311966	121349139	91	14	584	0.6061	0.27222	FBXO40
ENSG00000180353	3	121350246	121379774	79	8	584	-0.31431	0.62336	HCLS1
ENSG00000173230	3	121382046	121468602	138	12	584	-0.68818	0.75433	GOLGB1
ENSG00000173226	3	121488610	121553926	190	9	584	0.56541	0.2859	IQCB1
ENSG00000145088	3	121554030	121605373	119	7	584	0.34264	0.36593	EAF2
ENSG00000163406	3	121612936	121662949	172	3	584	0.81574	0.20733	SLC15A2
ENSG00000145103	3	121706170	121741051	52	8	584	1.4558	0.072724	ILDR1
ENSG00000114013	3	121774213	121839983	46	8	584	-0.47252	0.68172	CD86
ENSG00000036828	3	121902530	122005342	308	17	584	1.43	0.076358	CASR
ENSG00000121552	3	122044091	122060819	36	5	584	-1.1005	0.86445	CSTA
ENSG00000160124	3	122078438	122102078	51	8	584	-0.13261	0.55275	CCDC58
ENSG00000114023	3	122103023	122131181	60	7	584	0.08604	0.46572	FAM162A
ENSG00000196981	3	122130715	122134882	5	2	584	0.44835	0.32695	WDR5B
ENSG00000114030	3	122140796	122233792	89	8	584	0.49533	0.31018	KPNA1
ENSG00000138496	3	122246771	122283424	5	1	584	0.61632	0.26884	PARP9
ENSG00000163840	3	122283085	122294050	6	3	584	-0.24502	0.59678	DTX3L
ENSG00000173200	3	122296449	122357894	162	15	584	-2.2007	0.98612	PARP15
ENSG00000173193	3	122399465	122449687	82	8	584	-1.213	0.88743	PARP14
ENSG00000169087	3	122458846	122512671	90	8	584	-0.99604	0.84038	HSPBAP1
ENSG00000138463	3	122513642	122599986	99	9	584	-1.4146	0.92141	DIRC2
ENSG00000082684	3	122628041	122747452	277	37	584	0.12959	0.44845	SEMA5B
ENSG00000065485	3	122785909	122944074	388	31	584	0.99897	0.15891	PDIA5
ENSG00000121542	3	122920774	122992977	232	3	584	1.4894	0.068194	SEC22A
ENSG00000173175	3	123001143	123168605	298	23	584	-0.55911	0.71196	ADCY5
ENSG00000206527	3	123209667	123304032	178	15	584	-1.4766	0.93011	PTPLB
ENSG00000065534	3	123328896	123603178	310	40	584	0.92342	0.1779	MYLK
ENSG00000175455	3	123616152	123680564	146	12	584	1.1325	0.12871	CCDC14
ENSG00000065371	3	123687368	123711025	47	6	584	0.88379	0.18841	ROPN1
ENSG00000160145	3	123798870	124445172	1742	100	584	-0.12418	0.54941	KALRN
ENSG00000114491	3	124449213	124464040	56	7	584	2.0016	0.022662	UMPS
ENSG00000082781	3	124480795	124620265	396	29	584	1.8423	0.032713	ITGB5
ENSG00000173702	3	124624289	124672663	93	13	584	2.4513	0.007118	MUC13
ENSG00000173706	3	124684554	124774802	249	19	584	0.39634	0.34593	HEG1
ENSG00000221955	3	124801480	124998021	476	62	584	-0.7185	0.76378	SLC12A8
ENSG00000163848	3	124944405	125094198	249	7	584	1.3651	0.086109	ZNF148
ENSG00000114520	3	125165495	125239041	159	11	584	1.1748	0.12004	SNX4
ENSG00000144909	3	125247702	125313934	226	13	584	0.10665	0.45753	OSBPL11
ENSG00000189366	3	125648118	125655882	32	3	584	-2.0267	0.97865	ALG1L
ENSG00000114547	3	125687987	125702297	19	4	584	-1.7148	0.95681	ROPN1B
ENSG00000114544	3	125725198	125820404	330	15	584	-2.0182	0.97822	SLC41A3
ENSG00000144908	3	125822412	125916837	345	29	584	0.40375	0.3432	ALDH1L1
ENSG00000163884	3	126061478	126076285	15	3	584	0.53706	0.29561	KLF15
ENSG00000163885	3	126113782	126155399	94	12	584	-2.0515	0.97989	CCDC37
ENSG00000070476	3	126156444	126194762	93	8	584	-2.2215	0.98684	ZXDC
ENSG00000159650	3	126200124	126236616	89	16	584	-1.2488	0.89413	UROC1
ENSG00000180767	3	126243126	126262134	60	6	584	0.58435	0.27949	CHST13
ENSG00000180697	3	126245842	126277808	89	7	584	0.45049	0.32618	C3orf22
ENSG00000197763	3	126290622	126373998	103	8	584	0.70491	0.24043	TXNRD3
ENSG00000206483	3	126290625	126327398	34	4	584	0.85774	0.19552	TXNRD3NB
ENSG00000159685	3	126423063	126679249	242	15	584	0.55836	0.2883	CHCHD6
ENSG00000114554	3	126707437	126756235	79	10	584	-0.722	0.76485	PLXNA1
ENSG00000214324	3	126911974	126917025	7	3	584	0.75116	0.22628	C3orf56
ENSG00000163870	3	127291912	127317094	17	5	584	0.95577	0.16959	TPRA1
ENSG00000073111	3	127317066	127341276	12	4	584	1.4124	0.078922	MCM2
ENSG00000114631	3	127348024	127391652	37	7	584	0.55057	0.29097	PODXL2
ENSG00000114626	3	127391778	127399768	6	2	584	0.81094	0.2087	ABTB1
ENSG00000074416	3	127407909	127542051	303	37	584	0.7022	0.24128	MGLL
ENSG00000187715	3	127634075	127706514	142	13	584	1.0351	0.15032	KBTBD12
ENSG00000058262	3	127770484	127790526	40	2	584	-0.64857	0.74169	SEC61A1
ENSG00000175792	3	127783621	127872757	75	4	584	-1.3265	0.90766	RUVBL1
ENSG00000132394	3	127872297	128127485	174	9	584	-1.3902	0.91776	EEFSEC
ENSG00000179407	3	128181282	128186091	6	2	584	-0.76454	0.77773	DNAJB8
ENSG00000179348	3	128198270	128212028	31	8	584	0.021687	0.49135	GATA2
ENSG00000198685	3	128290843	128294929	9	3	584	-1.7113	0.95649	C3orf27
ENSG00000163902	3	128338817	128399918	134	7	584	0.73016	0.23264	RPN1
ENSG00000075785	3	128444965	128533639	121	8	584	2.3796	0.0086658	RAB7A
ENSG00000177646	3	128598439	128634910	119	8	584	1.0554	0.14563	ACAD9
ENSG00000114656	3	128628709	128721533	255	22	584	0.99123	0.16079	KIAA1257
ENSG00000187695	3	128628717	128690173	192	17	584	1.0699	0.14233	RP11-723O4.6
ENSG00000114654	3	128720472	128759585	63	10	584	-0.59368	0.72364	EFCC1
ENSG00000172780	3	128806412	128841644	16	1	584	0.40201	0.34384	RAB43
ENSG00000261796	3	128806418	128879879	33	2	584	0.4862	0.31341	ISY1-RAB43
ENSG00000240682	3	128846258	128880136	16	2	584	0.56108	0.28737	ISY1
ENSG00000169714	3	128888327	128902765	4	2	584	0.12308	0.45102	CNBP
ENSG00000181789	3	128968449	128996614	68	7	584	0.41207	0.34014	COPG1
ENSG00000183624	3	128997671	129025029	51	6	584	0.39851	0.34513	HMCES
ENSG00000184897	3	129033615	129035120	2	1	584	0.64692	0.25884	H1FX
ENSG00000172771	3	129120164	129147494	126	9	584	-0.54436	0.7069	EFCAB12
ENSG00000129071	3	129149787	129158878	21	3	584	1.0476	0.14742	MBD4
ENSG00000163913	3	129158968	129239198	237	10	584	0.82426	0.2049	IFT122
ENSG00000163914	3	129247483	129254012	19	5	584	0.89003	0.18672	RHO
ENSG00000178804	3	129262057	129270310	25	5	584	0.19205	0.42385	H1FOO
ENSG00000004399	3	129274018	129325661	144	15	584	-3.5406	0.9998	PLXND1
ENSG00000172765	3	129366635	129612419	115	5	584	-0.99429	0.83996	TMCC1
ENSG00000170893	3	129693148	129696781	6	2	584	-1.1875	0.88248	TRH
ENSG00000172752	3	130064359	130203688	389	29	584	1.0887	0.13815	COL6A5
ENSG00000206384	3	130279178	130396999	177	19	584	-0.69693	0.75708	COL6A6
ENSG00000196455	3	130397779	130465673	170	7	584	-1.5152	0.93514	PIK3R4
ENSG00000017260	3	130569439	130735556	218	20	584	-1.7503	0.95996	ATP2C1
ENSG00000034533	3	130732719	130746493	28	3	584	-1.8797	0.96992	ASTE1
ENSG00000114670	3	130745694	131069309	655	30	584	0.34437	0.36528	NEK11
ENSG00000198585	3	131100515	131107674	6	3	584	-0.37688	0.64687	NUDT16
ENSG00000114686	3	131181056	131221827	76	9	584	1.847	0.032373	MRPL3
ENSG00000196353	3	131252399	132004254	2770	97	584	-0.73242	0.76804	CPNE4
ENSG00000014257	3	132036211	132087142	182	12	584	-0.93968	0.82631	ACPP
ENSG00000138246	3	132136370	132257876	143	11	584	-0.24221	0.59569	DNAJC13
ENSG00000240303	3	132276982	132379567	134	10	584	-0.2272	0.58987	ACAD11
ENSG00000113971	3	132276986	132441303	222	18	584	-0.75111	0.77371	NPHP3
ENSG00000129048	3	132316081	132337811	29	5	584	-0.099579	0.53966	ACKR4
ENSG00000081307	3	132373290	132396941	20	4	584	-1.2172	0.88824	UBA5
ENSG00000144868	3	132757235	133116636	872	46	584	-0.81034	0.79113	TMEM108
ENSG00000170819	3	133118839	133194066	161	21	584	1.6085	0.053861	BFSP2
ENSG00000091527	3	133292574	133309105	29	4	584	1.4301	0.076344	CDV3
ENSG00000163781	3	133317019	133380737	46	7	584	-1.134	0.87161	TOPBP1
ENSG00000091513	3	133464800	133497850	102	11	584	-0.13217	0.55257	TF
ENSG00000144867	3	133502877	133544616	79	12	584	0.29581	0.38369	SRPRB
ENSG00000154917	3	133543083	133614680	134	26	584	1.4149	0.078542	RAB6B
ENSG00000221972	3	133646992	133648656	1	1	584	4.2822	9.2537e-06	C3orf36
ENSG00000174640	3	133651540	133771028	230	32	584	-0.0019043	0.50076	SLCO2A1
ENSG00000163785	3	133784147	133969689	418	23	584	-2.9004	0.99814	RYK
ENSG00000114019	3	134074716	134094321	14	2	584	-0.3562	0.63915	AMOTL2
ENSG00000129055	3	134196548	134205558	20	2	584	-0.2638	0.60403	ANAPC13
ENSG00000182923	3	134204585	134293859	207	6	584	-0.42357	0.66406	CEP63
ENSG00000154928	3	134316643	134979309	1298	107	584	0.22582	0.41067	EPHB1
ENSG00000174611	3	134321980	134370478	66	5	584	0.62132	0.26719	KY
ENSG00000073711	3	135684515	135866733	165	7	584	0.20129	0.42023	PPP2R3A
ENSG00000174579	3	135867764	135916083	13	4	584	0.37488	0.35387	MSL2
ENSG00000114054	3	135969148	136056738	50	6	584	0.76719	0.22149	PCCB
ENSG00000118007	3	136055077	136471220	202	12	584	0.78301	0.21681	STAG1
ENSG00000168917	3	136537489	136574734	5	2	584	0.27547	0.39148	SLC35G2
ENSG00000158092	3	136581050	136668665	40	4	584	0.38542	0.34996	NCK1
ENSG00000174564	3	136665072	136729927	29	5	584	-0.3331	0.63047	IL20RB
ENSG00000066405	3	137717577	137752494	38	4	584	-1.3069	0.90438	CLDN18
ENSG00000158163	3	137780832	137834660	102	4	584	0.51207	0.3043	DZIP1L
ENSG00000118017	3	137842560	137851229	12	1	584	0.22673	0.41032	A4GNT
ENSG00000138231	3	137879854	137893791	18	1	584	0.13719	0.44544	DBR1
ENSG00000114098	3	137906109	138017231	21	4	584	0.6748	0.2499	ARMC8
ENSG00000181322	3	137980279	138048728	18	3	584	0.89458	0.18551	NME9
ENSG00000158186	3	138066539	138124375	89	6	584	0.88538	0.18798	MRAS
ENSG00000158220	3	138153428	138200528	58	7	584	0.61911	0.26792	ESYT3
ENSG00000114107	3	138213186	138313380	137	7	584	-0.78034	0.78241	CEP70
ENSG00000158234	3	138327448	138352218	21	3	584	-0.31494	0.6236	FAIM
ENSG00000051382	3	138372860	138553780	46	4	584	0.012091	0.49518	PIK3CB
ENSG00000183770	3	138663066	138665982	5	2	584	-1.6395	0.94945	FOXL2
ENSG00000206262	3	138666076	138672293	23	2	584	0.17325	0.43123	C3orf72
ENSG00000206260	3	138722804	138725110	2	1	584	0.21912	0.41328	PRR23A
ENSG00000175110	3	138724648	139076065	738	40	584	-1.1724	0.87948	MRPS22
ENSG00000184814	3	138737873	138739768	1	1	584	0.68384	0.24704	PRR23B
ENSG00000233701	3	138760944	138763734	9	2	584	0.19347	0.42329	PRR23C
ENSG00000184432	3	139074442	139108574	72	6	584	-0.17633	0.56998	COPB2
ENSG00000114113	3	139171726	139199589	47	7	584	-2.3079	0.9895	RBP2
ENSG00000114115	3	139236276	139258671	47	9	584	-1.5251	0.93638	RBP1
ENSG00000163864	3	139279022	139396859	183	21	584	0.80066	0.21167	NMNAT3
ENSG00000158258	3	139654027	140296239	1361	117	584	0.60155	0.27374	CLSTN2
ENSG00000155890	3	140396881	140419992	53	6	584	0.16002	0.43643	TRIM42
ENSG00000114120	3	140660672	140698775	80	2	584	1.5817	0.056854	SLC25A36
ENSG00000175093	3	140770244	140867453	152	11	584	0.13942	0.44456	SPSB4
ENSG00000155893	3	140947568	141013748	223	18	584	1.507	0.065908	ACPL2
ENSG00000177311	3	141043055	141168634	181	23	584	-1.4083	0.92048	ZBTB38
ENSG00000155903	3	141205889	141334184	126	7	584	-1.4335	0.92415	RASA2
ENSG00000114125	3	141457046	141466402	34	5	584	0.062213	0.4752	RNF7
ENSG00000114124	3	141496990	141537332	97	12	584	1.1446	0.12619	GRK7
ENSG00000069849	3	141594966	141645356	164	12	584	-0.2895	0.6139	ATP1B3
ENSG00000114126	3	141663277	141868386	656	12	584	-0.35426	0.63843	TFDP2
ENSG00000175066	3	141882414	141944449	85	14	584	0.83123	0.20292	GK5
ENSG00000114127	3	142025449	142166904	151	8	584	-0.21152	0.58376	XRN1
ENSG00000175054	3	142168077	142297668	128	7	584	-0.28668	0.61282	ATR
ENSG00000120756	3	142315229	142432506	218	13	584	-0.28798	0.61332	PLS1
ENSG00000144935	3	142442916	142526730	136	8	584	-0.29075	0.61438	TRPC1
ENSG00000163710	3	142534764	142608045	139	20	584	-1.2406	0.89263	PCOLCE2
ENSG00000188582	3	142668006	142682178	16	3	584	-0.87669	0.80967	PAQR9
ENSG00000163714	3	142683339	142779567	164	8	584	-0.97566	0.83538	U2SURP
ENSG00000175040	3	142838173	142841800	4	2	584	-0.17907	0.57106	CHST2
ENSG00000181804	3	142984064	143567373	1143	113	584	-0.27663	0.60897	SLC9A9
ENSG00000181744	3	143690640	143767561	155	5	584	-0.69441	0.75629	C3orf58
ENSG00000232013	3	145782358	145784156	2	1	584	-0.41276	0.66011	AC107021.1
ENSG00000152952	3	145787227	145881440	256	8	584	-0.034916	0.51393	PLOD2
ENSG00000114698	3	145910126	145968966	226	14	584	-1.9326	0.97336	PLSCR4
ENSG00000163746	3	146109208	146213778	293	11	584	-1.7376	0.95886	PLSCR2
ENSG00000188313	3	146232967	146262651	111	8	584	-0.070919	0.52827	PLSCR1
ENSG00000231213	3	146294342	146324003	112	8	584	0.18646	0.42604	PLSCR5
ENSG00000174963	3	147103833	147124647	25	5	584	-0.38269	0.64902	ZIC4
ENSG00000152977	3	147111209	147228080	194	13	584	-0.23744	0.59384	ZIC1
ENSG00000144891	3	148415571	148460795	97	12	584	0.60259	0.27339	AGTR1
ENSG00000153002	3	148508889	148577974	152	27	584	-1.1867	0.88232	CPB1
ENSG00000163751	3	148583043	148614983	66	4	584	0.27093	0.39322	CPA3
ENSG00000163754	3	148709128	148745419	41	4	584	-2.108	0.98248	GYG1
ENSG00000071794	3	148747914	148804341	75	6	584	-1.7276	0.95797	HLTF
ENSG00000163755	3	148847371	148891519	111	10	584	-1.4036	0.91979	HPS3
ENSG00000047457	3	148880197	148939842	70	12	584	0.27465	0.39179	CP
ENSG00000163762	3	149036285	149052201	30	7	584	0.14292	0.44318	TM4SF18
ENSG00000169908	3	149086809	149095652	18	3	584	-0.55638	0.71102	TM4SF1
ENSG00000169903	3	149191761	149221068	178	13	584	2.0846	0.018551	TM4SF4
ENSG00000018408	3	149235022	149454501	667	60	584	0.51554	0.30309	WWTR1
ENSG00000114744	3	149456257	149470286	33	5	584	-1.6659	0.95214	COMMD2
ENSG00000206199	3	149478892	149686172	107	15	584	1.9008	0.028667	ANKUB1
ENSG00000082996	3	149530495	149679926	31	6	584	2.5558	0.0052968	RNF13
ENSG00000070087	3	149682691	149768575	103	8	584	0.73951	0.2298	PFN2
ENSG00000268175	3	149689066	149690535	1	1	584	1.1107	0.13335	AC117395.1
ENSG00000196428	3	150126122	150184218	132	10	584	0.17467	0.43067	TSC22D2
ENSG00000120742	3	150259781	150321015	102	8	584	-1.7295	0.95814	SERP1
ENSG00000144895	3	150264465	150302029	64	6	584	-1.7091	0.95628	EIF2A
ENSG00000198843	3	150320662	150348222	22	3	584	-2.7241	0.99678	SELT
ENSG00000163645	3	150377672	150421758	57	11	584	-2.5472	0.99457	FAM194A
ENSG00000181788	3	150458914	150481264	46	2	584	-1.2067	0.88622	SIAH2
ENSG00000214237	3	150588832	150612089	20	3	584	-0.35974	0.64048	FAM188B2
