GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000064835	3	87308554	87325737	44	9	46350	-0.38304	0.64916	POU1F1
ENSG00000179097	3	88039846	88042919	7	4	46350	0.37012	0.35564	HTR1F
ENSG00000163320	3	88101094	88199035	258	6	46350	-0.59821	0.72515	CGGBP1
ENSG00000229729	3	88108424	88188123	206	6	46350	-0.62392	0.73366	RP11-159G9.5
ENSG00000175105	3	88188254	88193815	17	3	46350	-0.57561	0.71756	ZNF654
ENSG00000179021	3	88198893	88217879	49	4	46350	-0.6657	0.7472	C3orf38
ENSG00000044524	3	89156674	89531284	813	28	46350	-1.4439	0.92561	EPHA3
ENSG00000184500	3	93591881	93692910	90	17	46350	2.2863	0.011118	PROS1
ENSG00000169379	3	93698983	93774512	70	13	46350	2.2939	0.010897	ARL13B
ENSG00000178750	3	93733213	93747454	16	4	46350	2.6757	0.0037283	STX19
ENSG00000178700	3	93766680	93782233	14	6	46350	2.0575	0.019817	DHFRL1
ENSG00000178694	3	93781760	93847389	58	14	46350	1.9776	0.023987	NSUN3
ENSG00000269028	3	96335981	96337000	3	1	46350	0.34452	0.36523	MTRNR2L12
ENSG00000080224	3	96533425	97471304	1392	71	46350	0.71506	0.23729	EPHA6
ENSG00000113966	3	97483365	97519953	96	12	46350	-1.4875	0.93156	ARL6
ENSG00000233280	3	97540884	97594132	78	9	46350	-1.2854	0.90068	CRYBG3
ENSG00000080200	3	97595819	97663810	109	10	46350	-1.0789	0.85968	CRYBG3
ENSG00000170854	3	97660662	97691301	42	10	46350	-0.9529	0.82968	MINA
ENSG00000196578	3	97806017	97806946	4	2	46350	0.83328	0.20234	OR5AC2
ENSG00000231192	3	97851542	97852483	3	1	46350	-0.34439	0.63472	OR5H1
ENSG00000236032	3	97868170	97869249	5	1	46350	-0.36345	0.64186	OR5H14
ENSG00000233412	3	97887544	97888485	10	4	46350	-0.87297	0.80866	OR5H15
ENSG00000230301	3	97983088	97984200	12	3	46350	-1.1872	0.88242	OR5H6
ENSG00000197938	3	98001732	98002676	3	1	46350	-1.0078	0.84324	OR5H2
ENSG00000196098	3	98072698	98073663	2	1	46350	-0.8987	0.81559	OR5K4
ENSG00000206536	3	98109510	98110475	2	1	46350	-1.844	0.96741	OR5K3
ENSG00000232382	3	98188324	98189420	2	1	46350	0.28499	0.38783	OR5K1
ENSG00000231861	3	98216448	98217496	2	1	46350	0.84436	0.19923	OR5K2
ENSG00000080822	3	98216756	98241910	63	13	46350	0.93365	0.17524	CLDND1
ENSG00000080819	3	98239976	98312567	230	36	46350	0.15717	0.43756	CPOX
ENSG00000154165	3	98250743	98251960	2	1	46350	-0.51027	0.69507	GPR15
ENSG00000064225	3	98451080	98540045	266	22	46350	-0.94267	0.82707	ST3GAL6
ENSG00000057019	3	98514785	98620533	324	17	46350	-1.2394	0.89241	DCBLD2
ENSG00000144810	3	99357319	99518070	402	28	46350	-0.5301	0.70198	COL8A1
ENSG00000184220	3	99536678	99897447	518	24	46350	-0.93191	0.82431	CMSS1
ENSG00000168386	3	99548985	99833357	420	23	46350	-0.96077	0.83167	FILIP1L
ENSG00000235156	3	99904531	99913035	28	5	46350	0.82866	0.20365	TMEM30C
ENSG00000036054	3	99979844	100044095	131	11	46350	-1.3655	0.91395	TBC1D23
ENSG00000114021	3	100053545	100075710	67	11	46350	-0.39148	0.65228	NIT2
ENSG00000154174	3	100082275	100120242	102	15	46350	-0.76801	0.77876	TOMM70A
ENSG00000206535	3	100120037	100175163	92	18	46350	-0.52151	0.699	LNP1
ENSG00000181458	3	100211463	100296288	252	12	46350	-0.082305	0.5328	TMEM45A
ENSG00000144820	3	100328433	100414323	195	14	46350	0.91035	0.18132	GPR128
ENSG00000114354	3	100428205	100467810	82	9	46350	1.126	0.13007	TFG
ENSG00000154175	3	100468000	100712359	763	44	46350	1.0498	0.1469	ABI3BP
ENSG00000081148	3	100941390	101039404	204	14	46350	-0.75332	0.77437	IMPG2
ENSG00000138468	3	101043049	101232085	617	12	46350	-0.28961	0.61394	SENP7
ENSG00000174173	3	101280706	101285290	15	5	46350	-0.040204	0.51603	TRMT10C
ENSG00000081154	3	101292939	101313281	64	11	46350	0.33112	0.37028	PCNP
ENSG00000066422	3	101367733	101396339	64	11	46350	0.9974	0.15929	ZBTB11
ENSG00000114391	3	101399935	101405626	15	6	46350	0.76498	0.22214	RPL24
ENSG00000182504	3	101442769	101489406	104	12	46350	1.2516	0.10535	CEP97
ENSG00000144815	3	101498046	101547073	98	11	46350	0.82165	0.20564	NXPE3
ENSG00000144802	3	101546835	101579866	41	11	46350	0.14393	0.44278	NFKBIZ
ENSG00000170044	3	101818088	102198685	994	44	46350	1.9857	0.023536	ZPLD1
ENSG00000170017	3	105085753	105295744	737	37	46350	1.6294	0.05161	ALCAM
ENSG00000114423	3	105374305	105588396	660	28	46350	-0.33246	0.63023	CBLB
ENSG00000138483	3	107096188	107097481	2	1	46350	1.9085	0.028165	CCDC54
ENSG00000114439	3	107241783	107530171	661	35	46350	2.0208	0.021651	BBX
ENSG00000196776	3	107762145	107809872	106	19	46350	-0.26954	0.60624	CD47
ENSG00000114446	3	107879659	107941417	396	8	46350	0.062168	0.47521	IFT57
ENSG00000114455	3	108015376	108097132	343	25	46350	0.15953	0.43663	HHLA2
ENSG00000144821	3	108099216	108248169	431	36	46350	0.31104	0.37789	MYH15
ENSG00000163507	3	108268716	108308491	106	14	46350	0.21649	0.4143	KIAA1524
ENSG00000198919	3	108308529	108413693	180	19	46350	0.40842	0.34148	DZIP3
ENSG00000163515	3	108462271	108476231	44	8	46350	1.205	0.11409	RETNLB
ENSG00000163519	3	108541545	108573852	92	17	46350	-0.63417	0.73702	TRAT1
ENSG00000138472	3	108626639	108672742	198	26	46350	0.73215	0.23204	GUCA1C
ENSG00000114487	3	108677086	108836989	562	16	46350	0.80939	0.20915	MORC1
ENSG00000163530	3	109012635	109035364	62	15	46350	-0.15847	0.56296	DPPA2
ENSG00000121570	3	109044988	109056419	43	7	46350	0.093872	0.46261	DPPA4
ENSG00000206532	3	110607231	110612323	14	5	46350	0.22452	0.41118	RP11-553A10.1
ENSG00000177707	3	110788918	110994410	497	44	46350	-0.17293	0.56865	PVRL3
ENSG00000153283	3	111011566	111384597	1204	59	46350	-0.28542	0.61234	CD96
ENSG00000177494	3	111311747	111314290	3	1	46350	-0.11286	0.54493	ZBED2
ENSG00000240891	3	111393523	111565294	722	48	46350	-1.0172	0.84547	PLCXD2
ENSG00000144824	3	111451344	111695364	1089	53	46350	-1.5158	0.93522	PHLDB2
ENSG00000144827	3	111697857	111712210	72	9	46350	-0.81058	0.7912	ABHD10
ENSG00000144834	3	111717511	111732734	88	19	46350	0.1368	0.4456	TAGLN3
ENSG00000176040	3	111753690	111800116	168	22	46350	-1.1697	0.87894	TMPRSS7
ENSG00000114529	3	111805182	111849851	154	11	46350	0.326	0.37221	C3orf52
ENSG00000174500	3	111839688	111852152	34	8	46350	0.019124	0.49237	GCSAM
ENSG00000172139	3	111859734	112013105	820	19	46350	0.56458	0.28618	SLC9C1
ENSG00000091972	3	112051194	112081659	112	15	46350	-0.77345	0.78037	CD200
ENSG00000186265	3	112182815	112218408	50	7	46350	0.23957	0.40533	BTLA
ENSG00000144848	3	112251356	112280893	117	10	46350	0.31611	0.37596	ATG3
ENSG00000138459	3	112280556	112304424	105	11	46350	-0.011322	0.50452	SLC35A5
ENSG00000091986	3	112323407	112368377	118	20	46350	-0.99107	0.83917	CCDC80
ENSG00000206531	3	112534556	112565703	132	18	46350	-1.1511	0.87515	CD200R1L
ENSG00000163606	3	112640056	112693969	253	22	46350	-1.2495	0.89425	CD200R1
ENSG00000163607	3	112709765	112733907	68	15	46350	1.1857	0.11787	GTPBP8
ENSG00000163608	3	112721287	112738708	42	10	46350	0.3992	0.34487	C3orf17
ENSG00000144857	3	112929850	113006303	288	35	46350	-0.55847	0.71174	BOC
ENSG00000206530	3	113005777	113160457	597	20	46350	-0.64236	0.73968	WDR52
ENSG00000163611	3	113161565	113234034	330	16	46350	-1.4108	0.92084	SPICE1
ENSG00000072858	3	113251143	113348425	360	36	46350	-1.7857	0.96292	SIDT1
ENSG00000176542	3	113367232	113415493	62	6	46350	-1.2814	0.89997	KIAA2018
ENSG00000121579	3	113435307	113465147	43	6	46350	-1.4713	0.9294	NAA50
ENSG00000114573	3	113465866	113530903	108	5	46350	-1.4823	0.93087	ATP6V1A
ENSG00000178075	3	113547029	113666021	328	36	46350	-0.072033	0.52871	GRAMD1C
ENSG00000184307	3	113666748	113684248	40	11	46350	0.041279	0.48354	ZDHHC23
ENSG00000163617	3	113682984	113775460	156	24	46350	-0.57891	0.71868	KIAA1407
ENSG00000151576	3	113724680	113807269	155	20	46350	-0.48075	0.68465	QTRTD1
ENSG00000151577	3	113847499	113918254	238	31	46350	-0.58436	0.72051	DRD3
ENSG00000174255	3	113953483	113956425	15	6	46350	-0.21919	0.58675	ZNF80
ENSG00000181847	3	113995760	114029135	97	22	46350	-1.1553	0.87603	TIGIT
ENSG00000181722	3	114056941	114866118	1738	100	46350	0.68196	0.24763	ZBTB20
ENSG00000172020	3	115342171	115440337	271	43	46350	0.54282	0.29363	GAP43
ENSG00000185565	3	115521235	117716095	7528	313	46350	1.8986	0.028811	LSAMP
ENSG00000144847	3	118619404	118864915	816	45	46350	1.2179	0.11163	IGSF11
ENSG00000163424	3	118864997	118878889	54	12	46350	0.025106	0.48999	C3orf30
ENSG00000251012	3	118866222	118906654	192	29	46350	0.3967	0.34579	RP11-484M3.5
ENSG00000114638	3	118892364	118924000	125	25	46350	-0.72721	0.76645	UPK1B
ENSG00000121578	3	118930579	118959950	142	20	46350	-1.0885	0.8618	B4GALT4
ENSG00000031081	3	119013220	119139561	513	57	46350	-0.6986	0.7576	ARHGAP31
ENSG00000176142	3	119148347	119187677	127	16	46350	-0.1882	0.57464	TMEM39A
ENSG00000163389	3	119187785	119213555	89	16	46350	-0.18647	0.57396	POGLUT1
ENSG00000113845	3	119217379	119243937	120	17	46350	0.52151	0.301	TIMMDC1
ENSG00000121594	3	119243140	119278449	137	27	46350	-0.013482	0.50538	CD80
ENSG00000144843	3	119298115	119308792	23	8	46350	0.165	0.43447	ADPRH
ENSG00000144837	3	119316689	119348658	144	13	46350	0.062445	0.4751	PLA1A
ENSG00000121577	3	119355304	119384171	136	15	46350	-1.2912	0.90168	POPDC2
ENSG00000138495	3	119373360	119396301	111	10	46350	-0.54765	0.70804	COX17
ENSG00000183833	3	119421869	119485949	141	19	46350	1.047	0.14754	MAATS1
ENSG00000144852	3	119499331	119537332	160	27	46350	-0.22161	0.58769	NR1I2
ENSG00000082701	3	119540170	119813264	503	23	46350	2.3088	0.010477	GSK3B
ENSG00000175697	3	119883492	120003941	412	29	46350	1.1338	0.12844	GPR156
ENSG00000163428	3	120043356	120068186	86	12	46350	0.9316	0.17577	LRRC58
ENSG00000163430	3	120111140	120170100	195	24	46350	-0.84141	0.79994	FSTL1
ENSG00000065518	3	120315156	120321347	33	7	46350	1.3116	0.094824	NDUFB4
ENSG00000113924	3	120347020	120401418	227	34	46350	1.2705	0.10195	HGD
ENSG00000144840	3	120405528	120461840	134	20	46350	1.2388	0.10771	RABL3
ENSG00000153767	3	120461484	120501916	98	19	46350	1.2631	0.10327	GTF2E1
ENSG00000145087	3	120626919	121143608	1981	30	46350	-0.10448	0.54161	STXBP5L
ENSG00000051341	3	121150278	121264853	288	16	46350	0.12831	0.44895	POLQ
ENSG00000186103	3	121289551	121305481	75	8	46350	1.9722	0.024295	ARGFX
ENSG00000163833	3	121311966	121349139	154	29	46350	1.2812	0.10006	FBXO40
ENSG00000180353	3	121350246	121379774	100	13	46350	-0.27828	0.6096	HCLS1
ENSG00000173230	3	121382046	121468602	196	21	46350	0.86439	0.19369	GOLGB1
ENSG00000173226	3	121488610	121553926	263	13	46350	0.77348	0.21962	IQCB1
ENSG00000145088	3	121554030	121605373	169	11	46350	1.0321	0.15102	EAF2
ENSG00000163406	3	121612936	121662949	209	6	46350	-0.91396	0.81963	SLC15A2
ENSG00000145103	3	121706170	121741051	80	14	46350	-0.70641	0.76003	ILDR1
ENSG00000114013	3	121774213	121839983	140	27	46350	0.31382	0.37683	CD86
ENSG00000036828	3	121902530	122005342	469	32	46350	-0.58398	0.72038	CASR
ENSG00000121552	3	122044091	122060819	63	11	46350	0.0055351	0.49779	CSTA
ENSG00000160124	3	122078438	122102078	72	13	46350	0.11397	0.45463	CCDC58
ENSG00000114023	3	122103023	122131181	105	16	46350	-0.13077	0.55202	FAM162A
ENSG00000196981	3	122130715	122134882	6	3	46350	0.5989	0.27462	WDR5B
ENSG00000114030	3	122140796	122233792	277	18	46350	0.35876	0.35989	KPNA1
ENSG00000138496	3	122246771	122283424	101	13	46350	0.065575	0.47386	PARP9
ENSG00000163840	3	122283085	122294050	31	14	46350	-0.31566	0.62387	DTX3L
ENSG00000173200	3	122296449	122357894	284	24	46350	-0.9604	0.83157	PARP15
ENSG00000173193	3	122399465	122449687	193	24	46350	-0.30767	0.62083	PARP14
ENSG00000169087	3	122458846	122512671	245	23	46350	-0.37812	0.64733	HSPBAP1
ENSG00000138463	3	122513642	122599986	216	26	46350	-0.059646	0.52378	DIRC2
ENSG00000082684	3	122628041	122747452	407	52	46350	1.1922	0.1166	SEMA5B
ENSG00000065485	3	122785909	122944074	540	41	46350	0.068176	0.47282	PDIA5
ENSG00000121542	3	122920774	122992977	314	7	46350	0.23583	0.40678	SEC22A
ENSG00000173175	3	123001143	123168605	374	27	46350	0.38458	0.35028	ADCY5
ENSG00000206527	3	123209667	123304032	295	16	46350	-1.268	0.8976	PTPLB
ENSG00000065534	3	123328896	123603178	501	50	46350	0.87123	0.19181	MYLK
ENSG00000175455	3	123616152	123680564	104	13	46350	2.5373	0.0055863	CCDC14
ENSG00000065371	3	123687368	123711025	30	7	46350	1.9314	0.026718	ROPN1
ENSG00000160145	3	123798870	124445172	2262	96	46350	-0.56797	0.71497	KALRN
ENSG00000114491	3	124449213	124464040	71	11	46350	-0.81415	0.79222	UMPS
ENSG00000082781	3	124480795	124620265	533	28	46350	-1.2531	0.89491	ITGB5
ENSG00000173702	3	124624289	124672663	196	33	46350	-0.21882	0.58661	MUC13
ENSG00000173706	3	124684554	124774802	326	24	46350	-0.26724	0.60536	HEG1
ENSG00000221955	3	124801480	124998021	829	75	46350	2.1657	0.015165	SLC12A8
ENSG00000163848	3	124944405	125094198	358	12	46350	-0.38351	0.64933	ZNF148
ENSG00000114520	3	125165495	125239041	195	15	46350	-0.94606	0.82794	SNX4
ENSG00000144909	3	125247702	125313934	279	15	46350	-0.17078	0.5678	OSBPL11
ENSG00000189366	3	125648118	125655882	49	5	46350	0.72585	0.23397	ALG1L
ENSG00000114547	3	125687987	125702297	36	11	46350	0.74641	0.22771	ROPN1B
ENSG00000114544	3	125725198	125820404	410	18	46350	-0.41516	0.66099	SLC41A3
ENSG00000144908	3	125822412	125916837	447	38	46350	1.2768	0.10084	ALDH1L1
ENSG00000163884	3	126061478	126076285	26	8	46350	-0.48071	0.68464	KLF15
ENSG00000163885	3	126113782	126155399	171	26	46350	-0.1668	0.56624	CCDC37
ENSG00000070476	3	126156444	126194762	139	16	46350	1.1602	0.12299	ZXDC
ENSG00000159650	3	126200124	126236616	169	35	46350	-0.44523	0.67192	UROC1
ENSG00000180767	3	126243126	126262134	91	13	46350	-1.2653	0.89711	CHST13
ENSG00000180697	3	126245842	126277808	160	19	46350	-1.2825	0.90017	C3orf22
ENSG00000197763	3	126290622	126373998	266	22	46350	-0.57436	0.71714	TXNRD3
ENSG00000206483	3	126290625	126327398	120	20	46350	-0.72728	0.76647	TXNRD3NB
ENSG00000159685	3	126423063	126679249	739	30	46350	-1.1763	0.88027	CHCHD6
ENSG00000114554	3	126707437	126756235	170	21	46350	-1.1802	0.88103	PLXNA1
ENSG00000214324	3	126911974	126917025	11	5	46350	0.97937	0.1637	C3orf56
ENSG00000163870	3	127291912	127317094	32	13	46350	2.1356	0.016357	TPRA1
ENSG00000073111	3	127317066	127341276	22	8	46350	2.6395	0.0041512	MCM2
ENSG00000114631	3	127348024	127391652	41	11	46350	2.2342	0.012737	PODXL2
ENSG00000114626	3	127391778	127399768	13	5	46350	2.6526	0.0039933	ABTB1
ENSG00000074416	3	127407909	127542051	394	47	46350	0.17523	0.43045	MGLL
ENSG00000187715	3	127634075	127706514	187	20	46350	0.64827	0.25841	KBTBD12
ENSG00000058262	3	127770484	127790526	53	4	46350	2.8922	0.0019126	SEC61A1
ENSG00000175792	3	127783621	127872757	227	13	46350	2.3756	0.00876	RUVBL1
ENSG00000132394	3	127872297	128127485	537	18	46350	0.79913	0.21211	EEFSEC
ENSG00000179407	3	128181282	128186091	21	7	46350	0.12752	0.44927	DNAJB8
ENSG00000179348	3	128198270	128212028	44	14	46350	1.119	0.13157	GATA2
ENSG00000198685	3	128290843	128294929	19	7	46350	0.75846	0.22409	C3orf27
ENSG00000163902	3	128338817	128399918	212	20	46350	1.7075	0.043861	RPN1
ENSG00000075785	3	128444965	128533639	264	15	46350	0.56479	0.28611	RAB7A
ENSG00000177646	3	128598439	128634910	114	14	46350	0.26791	0.39438	ACAD9
ENSG00000114656	3	128628709	128721533	255	21	46350	-0.27872	0.60977	KIAA1257
ENSG00000187695	3	128628717	128690173	189	22	46350	-0.049565	0.51977	RP11-723O4.6
ENSG00000114654	3	128720472	128759585	55	11	46350	-0.62653	0.73452	EFCC1
ENSG00000169704	3	128779610	128781249	1	1	46350	-1.185	0.882	GP9
ENSG00000172780	3	128806412	128841644	45	10	46350	-1.3679	0.91433	RAB43
ENSG00000261796	3	128806418	128879879	98	16	46350	-1.0922	0.86262	ISY1-RAB43
ENSG00000240682	3	128846258	128880136	44	11	46350	-0.8424	0.80022	ISY1
ENSG00000169714	3	128888327	128902765	16	7	46350	-0.24484	0.59671	CNBP
ENSG00000181789	3	128968449	128996614	51	5	46350	-0.11474	0.54567	COPG1
ENSG00000183624	3	128997671	129025029	58	3	46350	-0.017557	0.507	HMCES
ENSG00000184897	3	129033615	129035120	6	2	46350	0.034722	0.48615	H1FX
ENSG00000172771	3	129120164	129147494	71	7	46350	0.80155	0.21141	EFCAB12
ENSG00000129071	3	129149787	129158878	19	3	46350	0.088411	0.46478	MBD4
ENSG00000163913	3	129158968	129239198	215	8	46350	0.29423	0.38429	IFT122
ENSG00000163914	3	129247483	129254012	15	4	46350	1.2795	0.10036	RHO
ENSG00000178804	3	129262057	129270310	23	4	46350	1.1838	0.11824	H1FOO
ENSG00000004399	3	129274018	129325661	185	20	46350	-0.11467	0.54565	PLXND1
ENSG00000172765	3	129366635	129612419	318	17	46350	0.78916	0.21501	TMCC1
ENSG00000170893	3	129693148	129696781	9	4	46350	-0.62771	0.7349	TRH
ENSG00000172752	3	130064359	130203688	525	26	46350	1.0039	0.15771	COL6A5
ENSG00000206384	3	130279178	130396999	211	27	46350	1.6538	0.049084	COL6A6
ENSG00000196455	3	130397779	130465673	131	4	46350	0.74257	0.22887	PIK3R4
ENSG00000017260	3	130569439	130735556	325	23	46350	1.6068	0.054044	ATP2C1
ENSG00000034533	3	130732719	130746493	28	3	46350	0.982	0.16305	ASTE1
ENSG00000114670	3	130745694	131069309	817	33	46350	1.494	0.067589	NEK11
ENSG00000198585	3	131100515	131107674	8	4	46350	1.4041	0.080137	NUDT16
ENSG00000114686	3	131181056	131221827	99	14	46350	0.93866	0.17395	MRPL3
ENSG00000196353	3	131252399	132004254	3429	94	46350	2.0702	0.019215	CPNE4
ENSG00000014257	3	132036211	132087142	250	23	46350	1.0148	0.15511	ACPP
ENSG00000138246	3	132136370	132257876	290	21	46350	-0.5843	0.72049	DNAJC13
ENSG00000240303	3	132276982	132379567	201	22	46350	-0.74666	0.77236	ACAD11
ENSG00000113971	3	132276986	132441303	324	25	46350	-0.71727	0.7634	NPHP3
ENSG00000129048	3	132316081	132337811	46	11	46350	-0.55116	0.70924	ACKR4
ENSG00000081307	3	132373290	132396941	32	9	46350	0.042745	0.48295	UBA5
ENSG00000144868	3	132757235	133116636	1342	50	46350	-0.34832	0.6362	TMEM108
ENSG00000170819	3	133118839	133194066	271	33	46350	-0.89873	0.8156	BFSP2
ENSG00000091527	3	133292574	133309105	44	7	46350	-0.10174	0.54052	CDV3
ENSG00000163781	3	133317019	133380737	212	18	46350	-0.37588	0.6465	TOPBP1
ENSG00000091513	3	133464800	133497850	122	16	46350	0.11791	0.45307	TF
ENSG00000144867	3	133502877	133544616	95	16	46350	1.0751	0.14116	SRPRB
ENSG00000154917	3	133543083	133614680	220	47	46350	-0.53094	0.70227	RAB6B
ENSG00000221972	3	133646992	133648656	1	1	46350	-1.6137	0.9467	C3orf36
ENSG00000174640	3	133651540	133771028	397	54	46350	0.0043108	0.49828	SLCO2A1
ENSG00000163785	3	133784147	133969689	580	25	46350	1.5821	0.056812	RYK
ENSG00000114019	3	134074716	134094321	45	8	46350	-0.31563	0.62386	AMOTL2
ENSG00000129055	3	134196548	134205558	25	3	46350	0.34717	0.36423	ANAPC13
ENSG00000182923	3	134204585	134293859	241	7	46350	0.46636	0.32048	CEP63
ENSG00000154928	3	134316643	134979309	2242	146	46350	2.4328	0.0074921	EPHB1
ENSG00000174611	3	134321980	134370478	123	7	46350	-0.086849	0.5346	KY
ENSG00000073711	3	135684515	135866733	346	23	46350	2.5663	0.0051402	PPP2R3A
ENSG00000174579	3	135867764	135916083	70	14	46350	0.91736	0.17948	MSL2
ENSG00000114054	3	135969148	136056738	165	21	46350	0.26219	0.39659	PCCB
ENSG00000118007	3	136055077	136471220	785	27	46350	0.553	0.29013	STAG1
ENSG00000168917	3	136537489	136574734	124	6	46350	-0.86409	0.80623	SLC35G2
ENSG00000158092	3	136581050	136668665	245	9	46350	-1.0558	0.85447	NCK1
ENSG00000174564	3	136665072	136729927	153	11	46350	0.12728	0.44936	IL20RB
ENSG00000168875	3	137483579	137484396	2	1	46350	-0.64743	0.74132	SOX14
ENSG00000066405	3	137717577	137752494	80	11	46350	-0.59156	0.72293	CLDN18
ENSG00000158163	3	137780832	137834660	134	8	46350	0.4366	0.3312	DZIP1L
ENSG00000118017	3	137842560	137851229	17	3	46350	2.2825	0.011231	A4GNT
ENSG00000138231	3	137879854	137893791	22	2	46350	2.4428	0.0072863	DBR1
ENSG00000114098	3	137906109	138017231	101	27	46350	-0.10181	0.54055	ARMC8
ENSG00000181322	3	137980279	138048728	62	19	46350	0.92407	0.17772	NME9
ENSG00000158186	3	138066539	138124375	152	14	46350	0.70984	0.2389	MRAS
ENSG00000158220	3	138153428	138200528	110	19	46350	0.91777	0.17937	ESYT3
ENSG00000114107	3	138213186	138313380	234	15	46350	1.7383	0.041076	CEP70
ENSG00000158234	3	138327448	138352218	45	6	46350	1.8527	0.031965	FAIM
ENSG00000051382	3	138372860	138553780	301	11	46350	1.026	0.15244	PIK3CB
ENSG00000183770	3	138663066	138665982	7	3	46350	-0.010647	0.50425	FOXL2
ENSG00000206262	3	138666076	138672293	24	3	46350	-0.45571	0.6757	C3orf72
ENSG00000206260	3	138722804	138725110	4	2	46350	-0.22705	0.58981	PRR23A
ENSG00000175110	3	138724648	139076065	925	50	46350	1.0131	0.1555	MRPS22
ENSG00000184814	3	138737873	138739768	2	1	46350	-0.4127	0.66009	PRR23B
ENSG00000233701	3	138760944	138763734	10	1	46350	0.51907	0.30186	PRR23C
ENSG00000184432	3	139074442	139108574	96	9	46350	-1.4084	0.9205	COPB2
ENSG00000114113	3	139171726	139199589	77	10	46350	-1.3479	0.91116	RBP2
ENSG00000114115	3	139236276	139258671	69	15	46350	-0.78614	0.78411	RBP1
ENSG00000163864	3	139279022	139396859	317	32	46350	-0.30865	0.62121	NMNAT3
ENSG00000158258	3	139654027	140296239	2068	144	46350	-0.79088	0.78549	CLSTN2
ENSG00000155890	3	140396881	140419992	80	11	46350	2.1661	0.015152	TRIM42
ENSG00000114120	3	140660672	140698775	105	6	46350	1.9014	0.028624	SLC25A36
ENSG00000175093	3	140770244	140867453	203	18	46350	0.084615	0.46628	SPSB4
ENSG00000155893	3	140947568	141013748	265	20	46350	-0.0075627	0.50302	ACPL2
ENSG00000177311	3	141043055	141168634	277	24	46350	-1.5599	0.94061	ZBTB38
ENSG00000155903	3	141205889	141334184	184	14	46350	-0.48424	0.68589	RASA2
ENSG00000114125	3	141457046	141466402	33	5	46350	0.7603	0.22354	RNF7
ENSG00000114124	3	141496990	141537332	129	19	46350	0.33684	0.36812	GRK7
ENSG00000069849	3	141594966	141645356	209	21	46350	-0.22885	0.59051	ATP1B3
ENSG00000114126	3	141663277	141868386	863	19	46350	1.49	0.068111	TFDP2
ENSG00000175066	3	141882414	141944449	159	27	46350	1.6962	0.044927	GK5
ENSG00000114127	3	142025449	142166904	242	22	46350	0.75832	0.22413	XRN1
ENSG00000175054	3	142168077	142297668	357	17	46350	1.0755	0.14107	ATR
ENSG00000120756	3	142315229	142432506	314	20	46350	0.9058	0.18252	PLS1
ENSG00000144935	3	142442916	142526730	183	15	46350	-0.075785	0.5302	TRPC1
ENSG00000163710	3	142534764	142608045	242	39	46350	-0.94826	0.8285	PCOLCE2
ENSG00000188582	3	142668006	142682178	43	13	46350	-0.63059	0.73585	PAQR9
ENSG00000163714	3	142683339	142779567	254	21	46350	-1.4562	0.92734	U2SURP
ENSG00000175040	3	142838173	142841800	5	2	46350	-0.22582	0.58933	CHST2
ENSG00000181804	3	142984064	143567373	2155	156	46350	-0.88888	0.81296	SLC9A9
