GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
66	17:44290000-44300000	17:43660000-43670000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	NA	0
66	17:44290000-44300000	17:44070000-44080000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	ENSG00000256762	1
66	17:44290000-44300000	17:44860000-44870000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	NA	0
66	17:44290000-44300000	17:45010000-45020000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	NA	0
66	17:44300000-44310000	17:43300000-43310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs147642589;rs145848989;rs142920272;chr17:44302752;chr17:44302881;chr17:44302904;rs368557302;chr17:44303564;rs139203747;rs371411506;chr17:44304130;chr17:44304203;chr17:44304298;chr17:44304490;chr17:44304740;chr17:44304884;rs148992948;chr17:44305026;chr17:44305199;chr17:44305252;chr17:44305689;rs140256385;rs2532395;rs138985755;rs199632045;chr17:44309255;rs146200535	NA	0
66	17:44300000-44310000	17:44070000-44080000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs147642589;rs145848989;rs142920272;chr17:44302752;chr17:44302881;chr17:44302904;rs368557302;chr17:44303564;rs139203747;rs371411506;chr17:44304130;chr17:44304203;chr17:44304298;chr17:44304490;chr17:44304740;chr17:44304884;rs148992948;chr17:44305026;chr17:44305199;chr17:44305252;chr17:44305689;rs140256385;rs2532395;rs138985755;rs199632045;chr17:44309255;rs146200535	ENSG00000256762	1
66	17:44300000-44310000	17:44860000-44870000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs147642589;rs145848989;rs142920272;chr17:44302752;chr17:44302881;chr17:44302904;rs368557302;chr17:44303564;rs139203747;rs371411506;chr17:44304130;chr17:44304203;chr17:44304298;chr17:44304490;chr17:44304740;chr17:44304884;rs148992948;chr17:44305026;chr17:44305199;chr17:44305252;chr17:44305689;rs140256385;rs2532395;rs138985755;rs199632045;chr17:44309255;rs146200535	NA	0
66	17:44300000-44310000	17:45010000-45020000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs147642589;rs145848989;rs142920272;chr17:44302752;chr17:44302881;chr17:44302904;rs368557302;chr17:44303564;rs139203747;rs371411506;chr17:44304130;chr17:44304203;chr17:44304298;chr17:44304490;chr17:44304740;chr17:44304884;rs148992948;chr17:44305026;chr17:44305199;chr17:44305252;chr17:44305689;rs140256385;rs2532395;rs138985755;rs199632045;chr17:44309255;rs146200535	NA	0
66	17:44310000-44320000	17:44070000-44080000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44310101;chr17:44310164;chr17:44310234;chr17:44310961;chr17:44311099;chr17:44311107;rs373392968;chr17:44311529;chr17:44312911;rs148033495;rs118064774;chr17:44313757;chr17:44313950;chr17:44314066;rs111535660;rs112493812;rs113343439;rs113138968;chr17:44314342;rs2696673;rs149148270;chr17:44315987;rs55653937;rs55744103;chr17:44316389;rs62073098;rs62073099;rs149753849;rs141716100;chr17:44316888;chr17:44317103;chr17:44317210;chr17:44318184;rs3110331;chr17:44318663;chr17:44318665;chr17:44318863;rs2696607;chr17:44319366;chr17:44319369	ENSG00000256762	1
66	17:44310000-44320000	17:45010000-45020000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44310101;chr17:44310164;chr17:44310234;chr17:44310961;chr17:44311099;chr17:44311107;rs373392968;chr17:44311529;chr17:44312911;rs148033495;rs118064774;chr17:44313757;chr17:44313950;chr17:44314066;rs111535660;rs112493812;rs113343439;rs113138968;chr17:44314342;rs2696673;rs149148270;chr17:44315987;rs55653937;rs55744103;chr17:44316389;rs62073098;rs62073099;rs149753849;rs141716100;chr17:44316888;chr17:44317103;chr17:44317210;chr17:44318184;rs3110331;chr17:44318663;chr17:44318665;chr17:44318863;rs2696607;chr17:44319366;chr17:44319369	NA	0
66	17:44320000-44330000	17:43650000-43660000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44321478;chr17:44321527;rs372745970;chr17:44322922;rs141633411;chr17:44324048;chr17:44324185;chr17:44324257;rs2668639;chr17:44324572;rs142380704;chr17:44325635;rs201746845;rs143628920;rs191247549;chr17:44326245;chr17:44326396;chr17:44326509;chr17:44326619;chr17:44326712;chr17:44326845;chr17:44326864;chr17:44327070;chr17:44327082;chr17:44327370;chr17:44327438;chr17:44327482;chr17:44327642;chr17:44327712;chr17:44327958;chr17:44328668;chr17:44328871;rs374470873;rs377762376;rs2243967	NA	0
66	17:44320000-44330000	17:43660000-43670000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44321478;chr17:44321527;rs372745970;chr17:44322922;rs141633411;chr17:44324048;chr17:44324185;chr17:44324257;rs2668639;chr17:44324572;rs142380704;chr17:44325635;rs201746845;rs143628920;rs191247549;chr17:44326245;chr17:44326396;chr17:44326509;chr17:44326619;chr17:44326712;chr17:44326845;chr17:44326864;chr17:44327070;chr17:44327082;chr17:44327370;chr17:44327438;chr17:44327482;chr17:44327642;chr17:44327712;chr17:44327958;chr17:44328668;chr17:44328871;rs374470873;rs377762376;rs2243967	NA	0
66	17:44330000-44340000	17:43650000-43660000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	NA	0
66	17:44330000-44340000	17:43660000-43670000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	NA	0
66	17:44330000-44340000	17:43890000-43900000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	NA	0
66	17:44330000-44340000	17:44050000-44060000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	NA	0
66	17:44330000-44340000	17:44910000-44920000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	ENSG00000108379:ENSG00000158955	1
66	17:44330000-44340000	17:45280000-45290000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs79641193;rs76147580;rs192799606;rs182821552;chr17:44330438;chr17:44331214;chr17:44331297;rs200422537;rs373294137;rs2950015;rs2732625;rs71375338;rs2532364;rs62073155;rs190796367;rs150592114;rs111920741;rs2532363;rs2532362m;rs113343751;rs62073156;rs2696422;rs2696423;rs62073157;chr17:44334288;chr17:44334419;rs62074562;rs2696429;rs139077859;rs147431626;rs76155390;chr17:44335806;chr17:44335818;chr17:44335865;rs72485539;chr17:44336237;rs2957321;rs143555493;rs2469937;chr17:44337429;rs112305366;chr17:44337986;rs2696430;rs375807182;rs369196070;chr17:44338404;chr17:44338422;rs2950656;chr17:44338503;chr17:44338534;chr17:44338536;rs113313727;rs141650602;chr17:44338694;chr17:44338735;rs34081316;chr17:44338869;chr17:44338966;chr17:44338967;chr17:44339003;rs201657714;chr17:44339153;chr17:44339174;rs113178301;rs80290584;rs2732685;rs2532349;rs34046424;rs77917260;rs79947689;rs36036607;rs2732683;rs2732682;rs2668687;chr17:44339744;rs67404079;chr17:44339966	NA	0
66	17:44340000-44350000	17:43550000-43560000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44340021;chr17:44340151;rs372228208;chr17:44340253;chr17:44340328;chr17:44340506;chr17:44340525;chr17:44340880;chr17:44340942;chr17:44341609;chr17:44341627;rs143191191;chr17:44341870;chr17:44342327;chr17:44342404;rs147456794;rs112528980;rs2668713;rs2429440;rs62071573;rs2950706;chr17:44343084;chr17:44343121;chr17:44343125;chr17:44343192;chr17:44343282;chr17:44343291;chr17:44343304;chr17:44343371;chr17:44343392;chr17:44343719;chr17:44343930;rs2532343;chr17:44344178;chr17:44344219;chr17:44344222;chr17:44344300;rs112534607;rs144129607;rs111413387;chr17:44344456;rs111854089;rs113830390;rs117995241;rs117629202;rs67539917;rs2732649;rs76934998;rs74358353;rs74652075;rs77568881;rs2732650;rs138875687;rs2732651;rs2668719;rs2732652;rs2532340;rs2532339;chr17:44346039;rs2696561;rs2732654;rs2732655;rs77488920;chr17:44346610;chr17:44346666;rs2696559;chr17:44346690;chr17:44346751;rs62071576;rs2458216;chr17:44347097;chr17:44347109;chr17:44347165;chr17:44347218;chr17:44347557;chr17:44347561;chr17:44347638;chr17:44347727;chr17:44348013;chr17:44348221;rs2429438;rs2950694;rs2950693;rs2696555;rs2950692;chr17:44348548;rs2732713;rs113056783;rs112665297;chr17:44348753;rs2950691;rs2942175;rs2942176;rs2732712;rs67667485;rs2942177;rs75257416;rs78570732;rs67962447;rs67912164;rs62071595;rs62071596;rs2696551;rs2469944;rs2696550;rs2469943;rs2696549;chr17:44349380;rs2262140;rs2469941;chr17:44349761;rs2532330;rs2261016	NA	0
66	17:44340000-44350000	17:43560000-43570000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44340021;chr17:44340151;rs372228208;chr17:44340253;chr17:44340328;chr17:44340506;chr17:44340525;chr17:44340880;chr17:44340942;chr17:44341609;chr17:44341627;rs143191191;chr17:44341870;chr17:44342327;chr17:44342404;rs147456794;rs112528980;rs2668713;rs2429440;rs62071573;rs2950706;chr17:44343084;chr17:44343121;chr17:44343125;chr17:44343192;chr17:44343282;chr17:44343291;chr17:44343304;chr17:44343371;chr17:44343392;chr17:44343719;chr17:44343930;rs2532343;chr17:44344178;chr17:44344219;chr17:44344222;chr17:44344300;rs112534607;rs144129607;rs111413387;chr17:44344456;rs111854089;rs113830390;rs117995241;rs117629202;rs67539917;rs2732649;rs76934998;rs74358353;rs74652075;rs77568881;rs2732650;rs138875687;rs2732651;rs2668719;rs2732652;rs2532340;rs2532339;chr17:44346039;rs2696561;rs2732654;rs2732655;rs77488920;chr17:44346610;chr17:44346666;rs2696559;chr17:44346690;chr17:44346751;rs62071576;rs2458216;chr17:44347097;chr17:44347109;chr17:44347165;chr17:44347218;chr17:44347557;chr17:44347561;chr17:44347638;chr17:44347727;chr17:44348013;chr17:44348221;rs2429438;rs2950694;rs2950693;rs2696555;rs2950692;chr17:44348548;rs2732713;rs113056783;rs112665297;chr17:44348753;rs2950691;rs2942175;rs2942176;rs2732712;rs67667485;rs2942177;rs75257416;rs78570732;rs67962447;rs67912164;rs62071595;rs62071596;rs2696551;rs2469944;rs2696550;rs2469943;rs2696549;chr17:44349380;rs2262140;rs2469941;chr17:44349761;rs2532330;rs2261016	ENSG00000225190	1
66	17:44340000-44350000	17:44370000-44380000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44340021;chr17:44340151;rs372228208;chr17:44340253;chr17:44340328;chr17:44340506;chr17:44340525;chr17:44340880;chr17:44340942;chr17:44341609;chr17:44341627;rs143191191;chr17:44341870;chr17:44342327;chr17:44342404;rs147456794;rs112528980;rs2668713;rs2429440;rs62071573;rs2950706;chr17:44343084;chr17:44343121;chr17:44343125;chr17:44343192;chr17:44343282;chr17:44343291;chr17:44343304;chr17:44343371;chr17:44343392;chr17:44343719;chr17:44343930;rs2532343;chr17:44344178;chr17:44344219;chr17:44344222;chr17:44344300;rs112534607;rs144129607;rs111413387;chr17:44344456;rs111854089;rs113830390;rs117995241;rs117629202;rs67539917;rs2732649;rs76934998;rs74358353;rs74652075;rs77568881;rs2732650;rs138875687;rs2732651;rs2668719;rs2732652;rs2532340;rs2532339;chr17:44346039;rs2696561;rs2732654;rs2732655;rs77488920;chr17:44346610;chr17:44346666;rs2696559;chr17:44346690;chr17:44346751;rs62071576;rs2458216;chr17:44347097;chr17:44347109;chr17:44347165;chr17:44347218;chr17:44347557;chr17:44347561;chr17:44347638;chr17:44347727;chr17:44348013;chr17:44348221;rs2429438;rs2950694;rs2950693;rs2696555;rs2950692;chr17:44348548;rs2732713;rs113056783;rs112665297;chr17:44348753;rs2950691;rs2942175;rs2942176;rs2732712;rs67667485;rs2942177;rs75257416;rs78570732;rs67962447;rs67912164;rs62071595;rs62071596;rs2696551;rs2469944;rs2696550;rs2469943;rs2696549;chr17:44349380;rs2262140;rs2469941;chr17:44349761;rs2532330;rs2261016	ENSG00000176681	1
66	17:44360000-44370000	17:43650000-43660000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44360071;chr17:44360168;rs373695612;chr17:44360580;chr17:44360760;chr17:44360941;chr17:44361007;chr17:44361075;chr17:44361129;chr17:44361147;chr17:44361337;rs2458218;chr17:44361861;chr17:44361869;chr17:44362355;chr17:44362552;chr17:44362633;chr17:44362865;chr17:44363632;chr17:44363885;chr17:44363929;chr17:44364019;chr17:44364056;chr17:44364209;chr17:44364298;chr17:44364481;chr17:44364519;chr17:44364538;chr17:44364584;chr17:44364649;chr17:44364699;rs2732613;rs2696495;chr17:44364958;rs2696494;chr17:44365050;chr17:44365369;chr17:44365374;chr17:44365487;chr17:44365897;chr17:44365980;chr17:44365981;chr17:44366315;chr17:44366410;chr17:44366665;chr17:44367288;chr17:44367296;chr17:44367453;chr17:44367588;chr17:44367939;chr17:44368055;rs2957297;chr17:44368266;chr17:44368404;rs62073178;rs2532424;chr17:44368946;chr17:44369214;chr17:44369224;chr17:44369320	NA	0
66	17:44360000-44370000	17:43660000-43670000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44360071;chr17:44360168;rs373695612;chr17:44360580;chr17:44360760;chr17:44360941;chr17:44361007;chr17:44361075;chr17:44361129;chr17:44361147;chr17:44361337;rs2458218;chr17:44361861;chr17:44361869;chr17:44362355;chr17:44362552;chr17:44362633;chr17:44362865;chr17:44363632;chr17:44363885;chr17:44363929;chr17:44364019;chr17:44364056;chr17:44364209;chr17:44364298;chr17:44364481;chr17:44364519;chr17:44364538;chr17:44364584;chr17:44364649;chr17:44364699;rs2732613;rs2696495;chr17:44364958;rs2696494;chr17:44365050;chr17:44365369;chr17:44365374;chr17:44365487;chr17:44365897;chr17:44365980;chr17:44365981;chr17:44366315;chr17:44366410;chr17:44366665;chr17:44367288;chr17:44367296;chr17:44367453;chr17:44367588;chr17:44367939;chr17:44368055;rs2957297;chr17:44368266;chr17:44368404;rs62073178;rs2532424;chr17:44368946;chr17:44369214;chr17:44369224;chr17:44369320	NA	0
66	17:44370000-44380000	17:43400000-43410000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44370000-44380000	17:43730000-43740000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44370000-44380000	17:44000000-44010000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44370000-44380000	17:44090000-44100000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44370000-44380000	17:44190000-44200000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44370000-44380000	17:44210000-44220000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs201223330	NA	0
66	17:44480000-44490000	17:44230000-44240000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs371886929;chr17:44482352;chr17:44487793;chr17:44487794	NA	0
66	17:44480000-44490000	17:44350000-44360000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs371886929;chr17:44482352;chr17:44487793;chr17:44487794	NA	0
66	17:44480000-44490000	17:44780000-44790000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs371886929;chr17:44482352;chr17:44487793;chr17:44487794	NA	0
66	17:44490000-44500000	17:44890000-44900000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs149586816;rs374569899;rs146761208;rs145487105	NA	0
66	17:44490000-44500000	17:44910000-44920000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs149586816;rs374569899;rs146761208;rs145487105	ENSG00000108379:ENSG00000158955	1
66	17:44560000-44570000	17:43920000-43930000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	ENSG00000185294	1
66	17:44560000-44570000	17:43950000-43960000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	NA	0
66	17:44560000-44570000	17:44970000-44980000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	NA	0
66	17:44560000-44570000	17:44980000-44990000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	NA	0
66	17:44560000-44570000	17:45030000-45040000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	NA	0
66	17:44560000-44570000	17:45310000-45320000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs375876675;chr17:44568241	NA	0
66	17:44690000-44700000	17:43730000-43740000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs140288713;rs116956554	NA	0
66	17:44690000-44700000	17:44470000-44480000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs140288713;rs116956554	NA	0
66	17:44700000-44710000	17:44040000-44050000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44700000-44710000	17:44050000-44060000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44700000-44710000	17:44940000-44950000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44700000-44710000	17:44950000-44960000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44700000-44710000	17:44980000-44990000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44700000-44710000	17:45670000-45680000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs151062946;rs369268849	NA	0
66	17:44770000-44780000	17:44790000-44800000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44773783	NA	0
66	17:44770000-44780000	17:44990000-45000000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44773783	NA	0
66	17:44770000-44780000	17:45690000-45700000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44773783	NA	0
66	17:44810000-44820000	17:44670000-44680000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs199447;rs199446;rs199445;rs199444;rs113562005;rs199443	NA	0
66	17:44860000-44870000	17:44290000-44300000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs70600;rs199504;rs199503;rs199502;rs199501;rs916888;rs2074404;rs199498	NA	0
66	17:44860000-44870000	17:44300000-44310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs70600;rs199504;rs199503;rs199502;rs199501;rs916888;rs2074404;rs199498	ENSG00000120071	1
67	18:33780000-33790000	18:34310000-34320000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs141361512	NA	0
69	19:37280000-37290000	19:37870000-37880000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs140569678;rs3927989;rs149349299	NA	0
69	19:37800000-37810000	19:37760000-37770000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs75572774	NA	0
69	19:37800000-37810000	19:37770000-37780000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs75572774	NA	0
69	19:37800000-37810000	19:37780000-37790000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs75572774	NA	0
69	19:37870000-37880000	19:37280000-37290000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs75428800	NA	0
70	20:3670000-3680000	20:3700000-3710000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs610704;rs709020;rs556364;rs592746;rs688144	NA	0
72	20:20790000-20800000	20:20630000-20640000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs73126471	NA	0
72	20:21100000-21110000	20:20840000-20850000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs6082329;rs6113140;rs6047261;rs1007226;rs6035785;rs5840900;rs6082331	NA	0
72	20:21470000-21480000	20:20840000-20850000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs10854249;rs17737430;rs150140610;rs200557473;rs73127845;rs73127848;rs112992196	NA	0
72	20:21480000-21490000	20:20840000-20850000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs73127852;rs73127854	NA	0
